	Title	ViewCount
9192	How do I tell a friend I don't want to play their game anymore, but invite them to mine	1592.0
3114	How to politely decline continually viewing a coworkers child pictures?	1591.0
8208	How to adjust to a new country and its culture when people make you feel like an outsider	1589.0
12727	Neighbor unhappy with the fact I asked his kids to return our toys	1589.0
6316	How to talk to my parents when they are the ones causing the problem?	1587.0
5026	"How to refuse someone asking for additional help ""while you're at it""?"	1584.0
653	How should one deal with overly familiar serving staff?	1581.0
6273	How to approach my brother about reading what's on my screen?	1571.0
13442	How can I ask my wife to share more of our responsibilities?	1570.0
3450	How do I get over-sensitive acquaintance to stop talking to me?	1568.0
6545	How can I tell if an old friend has interest in me?	1567.0
12719	I slapped my 8 year old cousin. What was a better way to handle the situation?	1556.0
4822	Blocking a suicidal friend?	1548.0
13302	Friendly co worker suddenly distant/rude because of different views	1547.0
168	How to politely convey that you don't want to be tagged in irrelevant social media posts?	1543.0
4843	How do you stress that safety is non-negotiable at work?	1542.0
12562	How to tell my roommates that I want to move out ASAP when they say they rely on my rent?	1539.0
12101	Close relative refuses to acknowledge being deeply in debt	1539.0
1396	How to arrange house parties with limited social group and people keep backing out?	1538.0
9	"How to react to an excuse if it wasn't ""Ok""?"	1536.0
4486	How can we get a landscaper to stop blowing leaves into our yard?	1535.0
8246	How do my wife and I get her mother to stop buying stuff for us?	1532.0
4945	How to set up interactions with someone you are interested in after long time without contact?	1531.0
11201	How to confess severe mistakes to family?	1528.0
451	Is it appropriate for a non-Japanese person to wear a yukata when going to fireworks?	1526.0
5772	How assert my wish of not being photographed to my mom?	1526.0
10236	Ex-girlfriend is obsessing about me, how to stop the madness?	1525.0
8134	How to respond to a flat-earther?	1525.0
10606	How do I approach maintaining a friendship with someone I used to date, who now has a significant other?	1519.0
6613	How to react to clerks mocking me in the grocery store?	1516.0
1646	Bringing up mental illness to dates?	1515.0
14336	How can I stop a person who is uncle of my friend and manipulates me for sex?	1512.0
8777	How to convince my friend to let me invite her ex to our birthday party?	1511.0
10292	How do I talk to my partner about them going to the doctor?	1509.0
12511	How to signal unavailability for a romantic or sexual relationship without elaborating on relationship status or personally rejecting someone?	1502.0
7567	Why does a man pay for the first date with a woman?	1498.0
2365	How to stop conversations about my love life?	1498.0
2475	How to reduce the risk of people interpret me implying things, when I never intended to?	1495.0
15065	How to tell my violin teacher who's interested in me that I'm actually married after I sent positive signals back for months?	1492.0
11834	How can I tactfully ask someone to wash their hands when going to the bathroom?	1490.0
6588	Is it considered rude to not shake hands when wishing a group of people Happy Christmas and the like?	1489.0
13038	How to deal with someone who always feels treated disrespectfully?	1487.0
11948	How do I politely convince my elders that the external-knowledge tools of my generation are respectable?	1485.0
7171	How do I find out if I'm invited to a party?	1483.0
3130	An old friend can't hold a conversation with me anymore, what do I do?	1482.0
10878	Co-worker is too aggressively trying to make friends	1477.0
7674	How to tell a roommate to stop using stuff around the apartment that does not belong to him?	1476.0
8108	How do I tell someone that I don't want to be friends?	1476.0
3558	Should you point out a friend's flaws when they ask for insight into problems with another relationship?	1475.0
11619	"How do I avoid giving off ""creepy"" vibes in a group exercise class?"	1473.0
903	How to make friends during class?	1471.0
5573	Long Response Times Before Texting Back	1467.0
397	"What is the best way to deal with ""reserved"" seats at place like a hotel pool?"	1464.0
14650	"Handling the question ""what did you do for the weekend?"""	1463.0
5089	How do I stop people from expecting me to reply to SMS messages?	1463.0
3706	Addressing conflict in interaction with old grandmother	1462.0
6689	How can I explain to my partner that my online interactions are important to me to reduce their frustration when I talk about them?	1462.0
14063	How to Deal With Asking Out A Friend's Sister	1462.0
3702	"I do art. When people say ""draw me"", do I include their physical appearance flaws?"	1458.0
310	What to do if I/Someone I know is feeling depressed/suicidal?	1457.0
14475	How to tell my girlfriend I'm uncomfortable with her getting jealous when I look at other people?	1456.0
4984	How to effectively dismiss persistent sellers in situations where you can't or don't want to walk away	1451.0
6862	How can I convince my family to go out without me?	1450.0
11482	How can I amicably end a friendship with a needy friend?	1449.0
3813	Should I pursue a friendship with a classmate or let it be?	1449.0
7060	How to I tell my roomate he needs to shower more often?	1448.0
3583	How to handle friends who can't let small things go?	1447.0
5779	How can I deal with a teacher who became stubborn because I previously was incorrect and arrogant?	1444.0
6516	How can I ask a friend co-worker to stop sending an embarrassing emoji without offending him?	1439.0
10275	How to let someone know you can't talk about a subject on the phone because someone can overhear?	1435.0
13158	How to decline eating food at a restaurant?	1434.0
483	When is it appropriate to look into people's eyes while walking on street?	1426.0
13589	How to tell a friend their music is awful?	1422.0
1432	What should I do to appear less 'creepy' to people?	1422.0
329	Ways to deal with someone who uses expletives?	1421.0
12015	How to tell my boss about his lack of hygiene	1417.0
6175	How best to address a former teacher	1416.0
8662	How to tell partner we need boundaries?	1414.0
12100	How to phase someone out of my life	1413.0
4525	How to convince someone to share the free weights at the gym?	1410.0
6021	What is the etiquette for hosting your own birthday event? Who pays?	1410.0
7294	How do I communicate with someone who addresses me in a more meaningful way than I'm comfortable with?	1408.0
7336	Friend in a group behaving a bit strange, how to distance myself without being too forward?	1407.0
13646	How to approach my Boyfriend on his opinion about having children eventually?	1404.0
12499	How can I safely talk with my sister about her health?	1402.0
12940	How to ask the girl I am dating if she likes me?	1401.0
9585	What to do when a friend's close relative dies?	1398.0
5539	Should I object to my best friend's wedding?	1397.0
7564	Planned to move into shared house but not allowed when someone alleged I made them uncomfortable (adults)	1393.0
400	How inconvenienced will a server be if I ask them to split a check two ways?	1393.0
