	Title	ViewCount
24944	Everything Joe says is true. How can he most help humanity?	5704.0
76533	Can urine be used for radiation shielding?	5703.0
13869	A King can't go to war	5701.0
43440	Where could a person from the 14th century appear such that they would not notice modern technology for a week?	5699.0
17637	Religion After the Discovery of a Multiverse	5691.0
26445	Can airborne floating/flying islands be scientifically possible?	5691.0
1580	Can a planet realistically have multiple suns?	5686.0
29211	Why would robots use verbal communication?	5682.0
59130	In the year 2999, there are pills instead of food. What do commercials look like?	5681.0
32170	What would humans wings need to be like to fly?	5678.0
85160	How does a gorgon sleep?	5678.0
99777	How much time does Earth need to repel interstellar attack?	5676.0
107893	How to differentiate between different races of shape shifters?	5676.0
9144	What are the advantages of four wings over two wings?	5666.0
84654	Killing the majority of humanity for ecological reasons	5655.0
105882	Wasp hives in a walking corpse. Why would wasps do this?	5651.0
39221	What factors determine how tall the buildings in a city will be?	5650.0
40339	What royal title can an absolutistic ruler have?	5648.0
32540	What's the width of the average mountain?	5648.0
18579	Survive the full moon in a country largely populated by werewolves	5642.0
91193	Could the development of a body armour that completely stop any small arms' fire make a civilization go back to medieval-style combat?	5640.0
58924	Can a dragon be electrocuted?	5639.0
65262	What could cause the Earth to be so endangered that mankind needs to relocate to another system?	5634.0
112323	Swimming in space. What is the mechanism?	5634.0
71769	The Physiology of people living on a world with 9 year days	5628.0
17183	The universe is in a long, slow decline to darkness (the stars are going out) - What can we do about it?	5627.0
98336	Why would a tribe of humans come to be consistently taller?	5625.0
52619	Which gas giant of the solar system could humanity mine and for what resource?	5624.0
80740	Why would a predatory creature capable of using telekinesis still hunt with tooth and claw?	5621.0
56601	Could humanity survive in a closed box?	5620.0
372	Does living without access to sunlight for extended periods have known physical or psychological effects on humans?	5616.0
5447	What size asteroid is needed to move the Sun?	5616.0
82725	Are external lights on spaceships even necessary?	5614.0
12671	What would the fortifications of an underwater city look like?	5611.0
32410	Could a futuristic world still have a medieval-like architecture?	5605.0
98381	Can capybaras spread to Louisiana from Venezuela and populate it in less than 1000 years?	5601.0
8839	Infinite flat world	5599.0
107790	Really, really hard wood - how is it cut and formed?	5597.0
84850	Can a civilization be reduced to the Stone age by a conventional war?	5592.0
14524	An immortal's measurement of time	5590.0
27171	Building a bridge to the stars	5586.0
12376	How to make a fictional anarchist society believable to non-anarchists?	5586.0
54045	The Anti-Santa: Dealing with the Naughty List	5586.0
2946	How early was the Earth liveable for today's humans?	5585.0
1633	How to design a world for a western marches game?	5581.0
90959	How to make sure humans do not know the meteorological phenomenon rainbow?	5580.0
52176	Would England of the 14th Century be capable of producing revolver bullets	5578.0
4980	How to explain the co-existence of peace and violence in religion	5576.0
86366	Only Three Books: Restarting Chemistry after civilization collapses	5575.0
1984	How would society be different if humans possesed natural fur covering?	5574.0
58788	Kingdom with helpful bands of mercenaries; avoiding devolving into bandits	5573.0
60322	Fundamentally, what are the pros and cons of fleet vs mega ship (warfare)?	5568.0
87979	How far away could two countries be to have a relationship in ancient times?	5568.0
25462	Would a telescoping sword be plausible?	5566.0
43182	Reasons an advanced alien race might want to share technology with humanity?	5565.0
13657	The Benign Apocalypse	5564.0
59578	How can you find where the Earth is, if you were lost near Neptune?	5562.0
165	Is it physically possible for a planet to have seasons of different lengths?	5561.0
72361	How to study magic that isn't objective	5556.0
46544	Maximum size of an exoskeletal creature	5552.0
86932	How can I make manure without cows?	5551.0
23268	How to add tactics and maneuvering into space warfare	5544.0
16279	If future farming is largely automated by robots, what produce would still require human farmers?	5541.0
23388	Would wiping out all debt crash the economy?	5537.0
93253	Why would mankind hate mythological creatures after living thousands years side by side?	5536.0
3271	Fighting Off an Alien Invasion	5533.0
71315	How would purely underground settlements find and trade with each other?	5532.0
14623	Is this concept for an LTA-gas' associated element lifecycle feasible?	5530.0
22221	Most valuable resources from houses?	5530.0
85656	5 million years in the future and Humans are still the same: how is that possible?	5530.0
53162	How long would human immunity last in space?	5527.0
18284	Should castle walls be circular or square?	5526.0
15018	What would it take to be an Illuminati-like group?	5522.0
40878	Super Spies Reality Check	5520.0
88854	How could the rain fall slower?	5519.0
6525	How long will technology (satellites, GPS, Cell Phone) still work after civilization is destroyed?	5514.0
77182	How to survive the G-force of Space Travel	5509.0
85220	Can you design your own plants without a computer?	5503.0
69149	How big were medieval cities?	5502.0
10172	How to build a city surrounded by giant spiders?	5501.0
43088	How many plants does it take to breathe?	5500.0
70912	Deep Space bomber - Best bomb against Interstellar warship that is kilometers long in size	5499.0
12265	In a truly (human) free market society, how would slavery be prevented?	5495.0
35472	"How to keep Species ""Pure-Bred"""	5494.0
108003	How can Ganymede have an Earth-like gravity without us having realized it?	5487.0
41510	How to realistically explain a creature that eats dreams and nightmares?	5485.0
73092	Would super-sized humans be super-intelligent?	5485.0
24656	How does Santa keep the elves from revolting?	5481.0
77075	How could an organism store a massive amount of water?	5479.0
3944	Can liquid water exist on a planet without atmosphere?	5479.0
15364	What types of musical instruments would develop underwater?	5479.0
17140	How Could A Time Traveller Communicate With Neanderthals?	5479.0
41440	How to knock down humanity?	5478.0
67033	Economy without inflation	5476.0
12162	Would glass bullets be feasible in a hypothetical world?	5476.0
110430	How much alteration would be needed for the Cuban Missile Crisis to go nuclear?	5470.0
47098	A power source that would last a REALLY long time	5466.0
104292	What does a solid, 1 mile diameter subterranean glass sphere look like?	5462.0
90432	Creating a barrier between continents	5461.0
69723	What traits or behaviors would favor female warriors over males?	5460.0
70272	What factors, in the future, could lead to a dystopia in which precious metals and gems have no value?	5458.0
12717	Would a sapient species have to be the dominant species?	5456.0
4120	If there was a majority of land on earth (66 percent land), how would it affect the animals and plant?	5450.0
27805	What happens when cut with a heated blade?	5444.0
54861	How expressive is a color-based language?	5438.0
16046	How likely would a zombie apocalypse be to wipe out civilization in medieval England?	5437.0
107899	How to mine the underside of a floating continent?	5437.0
113102	How to accurately detect children with super strength?	5435.0
38180	How to make being a mage so cutthroat that generally only power mad become mages?	5431.0
66331	Other than magic, how can a cold-blooded race survive in an arctic climate?	5427.0
296	Can you simply scale up animals?	5427.0
94374	Aerial combat: winged humans	5425.0
12127	What are the requirements for the zombie in order to reach a full zombie apocalypse?	5423.0
59634	What will a photo look like in next 30 years?	5423.0
100941	Would it make any difference If I use diamonds as arrowheads?	5421.0
112201	Why would people choose not to use portals when they are the safest way to travel?	5419.0
71128	"Is it viable to wall modern cities against ""zombies""?"	5411.0
18433	Creating a realistic world map - Countries Borders	5410.0
