	Title	ViewCount
2712	Are functional movement exercises healthy to do everyday?	690.0
2713	How can I best modify starting strength to fit with a team practice schedule and cardiovascular conditioning?	690.0
2714	Is it ok, if i put my leg up on the bench while bench press	690.0
2715	Will a blocked nose affect my ability to breathe during swimming?	689.0
2716	What fruit and vegetable combinations provide all essential amino acids?	687.0
2717	Can I do cardio exercises after an appendicitis operation?	687.0
2718	Pull-ups - should I start greasing the groove?	687.0
2719	What is the mileage needed to run half-marathon in minimalist shoes without injury?	686.0
2720	How to keep energy up while on diet	686.0
2721	How do I exercise on the plane?	686.0
2722	Am I getting sore too late?	686.0
2723	How come I don't look fit?	686.0
2724	The n sets and m reps formula	684.0
2725	Dealing with jet lag when travelling internationally for a marathon?	682.0
2726	Effect of strengthening the muscle - 1) when muscles are tight, and 2) when they are weak?	681.0
2727	How to make my wrist muscle thicker but strong?	680.0
2728	Icing the balls for a woman?	680.0
2729	Stiffness in the calf after running?	679.0
2730	When should I drink protein powder, in the morning or at night, before meal or after meal?	679.0
2731	running slow effects on legs	678.0
2732	How much weight am I lifting doing sit-ups?	678.0
2733	How can I learn essential self care?	677.0
2734	How to establish a beginning weight program?	676.0
2735	Help me balance my cardio, circuit-training, and weight lifting workouts	675.0
2736	Fast-twitch hand muscle exercises?	674.0
2737	Are certain muscles less prone to DOMS?	674.0
2738	Adding Strength Training to Yoga	673.0
2739	How to prepare for trekking/hiking in one month?	671.0
2740	Mechanism and recovery of lower back pain?	671.0
2741	Abdominal breathing vs proper posture	670.0
2742	Doing it right: sit-ups	669.0
2743	Negative rep workouts - how often?	667.0
2744	Objective test for running shoe cushioning deterioration	667.0
2745	How to recognize a Runner's Knee?	666.0
2746	Treatment for pain in fingers after workout	666.0
2747	relationship between power and body fat	666.0
2748	Does holding weights allow you to run faster?	665.0
2749	What is the optimal heart rate in the rest phase of high intensity interval training?	665.0
2750	Using lactose-free whey protein for bodybuilding	665.0
2751	How to reduce my obesity?	665.0
2752	Will weight training stagnate growth in a teenager?	664.0
2753	Left side weaker than the right side	664.0
2754	Barbell squat breathing problem	663.0
2755	Spine standing out in the middle of the back	663.0
2756	How should I start Checo-style training?	662.0
2757	How to recover from 5 days of intense dancing/fitness?	662.0
2758	Exercises/diet to improve circulation to extremities? (ie for warmth)	661.0
2759	Scientifically valid ways of naturally increasing breast size?	660.0
2760	What are electrolytes and why are they important?	658.0
2761	Arm workout similar to P4P's ab series?	658.0
2762	Scapular contraction: should I always do it?	656.0
2763	Effective cardio regimen for someone Ehlers-Danlos (hypermobility & arthritis) + bad IT band problems	653.0
2764	My back is weak, how to train carefully with a chin up bar?	653.0
2765	Weird measurements of my heart monitor	652.0
2766	Does going to the gym negatively impact growth in height?	652.0
2767	Skull crusher exercise positions	651.0
2768	How to increase BMI and gain weight in a healthy way?	651.0
2769	Actual amount of calories, I'm burning when riding bike	650.0
2770	Will climbing (bouldering) with the right amount of calories build muscle?	650.0
2771	How to stop relying on dominant leg in squat?	648.0
2772	"Exercises for ""toughening"" rotator cuffs"	647.0
2773	How to relax the palm muscles after cycling?	645.0
2774	What should I look for in a Starting Strength coach?	645.0
2775	Losing weight without losing muscle	644.0
2776	Exercises with a Torn Wrist Tendon	642.0
2777	Long term impact of team sports and jogging on my knees	642.0
2778	Correct seated Row technique	642.0
2779	Day off from training...how to mentally relax	641.0
2780	Drinking cold vs hot water	641.0
2781	Can I do bicep curls with a sore shoulder?	641.0
2782	What can I do to improve my bench press and squat?	640.0
2783	How do I keep my running form up with a broken toe?	639.0
2784	What is courtesy in a gym?	639.0
2785	What's the best way for me to start weightlifting?	637.0
2786	Which one to choose for a home routine: pushups vs floor dumbbell presses?	637.0
2787	Will 5x5 build strength and size?	637.0
2788	why arms flabby after 5x5 stronglifts?	636.0
2789	How can I improve my training program to become leaner and increase strength?	636.0
2790	Eating a big meal around a weightlifting workout - before or after?	635.0
2791	Optimal set of barbell plates	635.0
2792	Exercises/training techniques to improve back posture during deadlifts, cleans, etc	635.0
2793	Substitute powerlifting exercises for healing wrist injury	635.0
2794	Best stretches before weight training	635.0
2795	Does alcohol affect a diet?	635.0
2796	Ear(s) making a muffle sound during high intensity weight training sessions	634.0
2797	Light workout with cereal diet to reduce fat	633.0
2798	Role of jogging/running in bodybuilding regime	632.0
2799	Training despite having an unbalanced back (asymmetric)	632.0
2800	Is there any stretch (or place I can apply pressure) that specifically targets the ACL?	629.0
2801	Why is it so hard balancing the Vrikshasana pose when the eyes are closed?	628.0
2802	Lower trapezius usefulness?	628.0
2803	Caffeine, weight loss, muscle gain & stretch marks	628.0
2804	Are there papers about Starting Strength or Strong lifts?	627.0
2805	How much creatine should I eat on off-days?	626.0
2806	Keeping track of muscle dimensions	625.0
2807	Gym has max 30 kgs dumbbells; how to progress?	625.0
2808	How can I avoid the Man with the Hammer?	624.0
2809	How to reduce facial fat?	624.0
2810	neck pain vs. head orientation	623.0
2811	what are the best techniques for getting back into shape	623.0
2812	Going to compete 5km outdoor breaststroke	622.0
2813	I want to train the forearms which variation of push-ups is suitable	622.0
2814	How to get started with minimal shoes?	621.0
2815	"If I build up my muscles and then don't use them for a while, then will the ""build-up"" regress after a while?"	621.0
2816	How often should I do Calisthenic workouts?	621.0
2817	Do different workouts require different diets?	620.0
2818	Does cardio decrease appetite?	620.0
2819	Need to run every day - best way to stop?	619.0
2820	Can weight training cause arthritis?	619.0
2821	Is it safe for me to run an 8k in 30 minutes?	619.0
2822	Suggestions for a good workout when no gym is available	617.0
2823	"Can fitness be ""regained"" like muscle can with muscle memory?"	615.0
2824	Feeling thirsty while swimming	615.0
2825	What is the correct workout order? (I.e. warm-up, mobility work, lifts, stretches, cooling down)	614.0
2826	Low bar Squat: Hyper arched back, slight bend in knees and arm position	614.0
2827	Will squats help me build stronger legs	612.0
2828	Why are kettlebells so expensive?	612.0
2829	How are calories calculated in food	611.0
2830	Interval training versus linear training	611.0
2831	How to pick up and rack dumbbells safely?	610.0
2832	Why doesn't it add up when calculating the macronutrient calories for a food?	610.0
2833	How to interpret running metrics	610.0
2834	Skinny guy with belly fat	610.0
2835	What is the best combination of muscle groups to workout together?	610.0
2836	Very advanced exercises and workouts using only resistance bands	609.0
2837	Is this appropriate training for a person with lumbar L4-L5 and neck C4-C5 protuding disks?	609.0
2838	Wool socks are absorbent, but do they smell like the classic wet-wool smell when wet?	608.0
2839	How to calculate calories burned while running	608.0
2840	Good workout regimen for building muscle and losing fat?	607.0
2841	Shelf life of whey protein?	607.0
2842	Squat calf machine v/s free weights Squats: Efficiency and knee safety	607.0
2843	Which is healthier: Mayo, Honey Mustard or Oil + Vinegar?	606.0
2844	Are Dumbbell Bent-Over Rows alone enough pull to counteract Push-Ups?	606.0
2845	Integrating running into strength training schedule	606.0
2846	Theory to burn Calories with muscle	606.0
2847	Is it necessary to leave time between between physical exercise and taking a bath?	606.0
2848	Doing crunches for month and after that stop doing it effect body shape?	606.0
2849	Hip mechanics in kipping pull-up	605.0
2850	How to improve stamina without burning too much calories?	605.0
2851	Is Lifting Weights at Home, Without a Rack, A Viable Option For Me?	605.0
2852	Question about Newbie Gains	604.0
2853	How to protect index toe in long run training?	604.0
2854	Vitamin B toxicity?	603.0
2855	Do I need to be over my maintenance or my actual calories burned to build muscle?	602.0
2856	50 pushups as soon as waking up	602.0
2857	Chin-ups on a bar versus straps	602.0
2858	Endurance and stamina issues in swimming	601.0
2859	Why can't I do barbell curls?	600.0
2860	What are some  upper-body cardio programs to increase endurance?	600.0
2861	Training the legs and Muscle growth	599.0
2862	Hip & ankle flexibility - how to progress?	599.0
2863	Finding the correct Marathon Pace	598.0
2864	Panic when squatting	597.0
2865	BodyBuilding - Plateau and a new Workout Plan - Intermediate - Advanced	597.0
2866	Is there a significant difference between standing lunges and walking lunges?	596.0
2867	How do I start a diet?	596.0
2868	What should I be aware of for wear and tear on a used weight machine?	596.0
2869	How much does a 400m time correlate to a good 5k race time prediction?	596.0
2870	Bench plateau, while other lifts continue to grow	595.0
2871	Increased irritability with ultra-low body fat?	595.0
2872	Benefits of neck extension training?	595.0
2873	Is there a rule of thumb for setting running goals?	595.0
2874	Pre-workout - static vs dynamic stretches	594.0
2875	Increase cardio for a heavyweight MMA fighter?	594.0
2876	How many calories will I burn walking one mile?	593.0
2877	At what point during my weekly routine should I be consuming extra protein	592.0
2878	Can anyone provide any evidence that Intermittent fasting (IF) can increase weight/fat loss?	592.0
2879	Free materials and books about good posture / spinal cord anatomy	590.0
2880	Are we more likely to develop rhabdomyolysis if we suffered from one before?	590.0
2881	What amount of excess calories, and in what proportion of macro-nutrients, is most effective to bulk up while doing Starting Strength?	589.0
2882	How to determine the highest quality fish oil?	589.0
2883	Weightlifting for people with scoliosis	588.0
